part_id,tote_id,quantity
PART_03,TOTE_0248,200
PART_03,TOTE_0249,200
PART_03,TOTE_0250,200
PART_03,TOTE_0251,200
PART_03,TOTE_0561,50
PART_03,TOTE_0563,50
PART_03,TOTE_0565,50
PART_03,TOTE_0567,50
PART_03,TOTE_0569,50
PART_03,TOTE_0571,50
PART_03,TOTE_0573,50
PART_03,TOTE_0575,50
PART_03,TOTE_0577,50
PART_03,TOTE_0579,50
PART_03,TOTE_0581,50
PART_03,TOTE_0583,50
PART_03,TOTE_0585,50
PART_03,TOTE_0587,50
PART_03,TOTE_0589,50
PART_03,TOTE_0591,50
PART_03,TOTE_0593,50
PART_03,TOTE_0595,50
PART_03,TOTE_0597,50
PART_03,TOTE_0599,50
PART_03,TOTE_0601,50
PART_03,TOTE_0602,50
PART_03,TOTE_0603,50
PART_03,TOTE_0604,50
PART_03,TOTE_0605,50
PART_03,TOTE_0606,50
PART_03,TOTE_0607,50
PART_03,TOTE_0608,50
PART_03,TOTE_0609,50
PART_03,TOTE_0610,50
PART_03,TOTE_0611,50
PART_03,TOTE_0612,50
PART_03,TOTE_0613,50
PART_03,TOTE_0614,50
PART_03,TOTE_0615,50
PART_03,TOTE_0616,50
PART_03,TOTE_0617,50
PART_03,TOTE_0618,50
PART_03,TOTE_0619,50
PART_03,TOTE_0620,50
PART_03,TOTE_0621,50
PART_03,TOTE_0622,50
PART_03,TOTE_0623,50
PART_03,TOTE_0624,50
PART_03,TOTE_0625,50
PART_03,TOTE_0626,50
PART_03,TOTE_0627,50
PART_03,TOTE_0628,50
PART_03,TOTE_0629,50
PART_03,TOTE_0630,50
PART_03,TOTE_0631,50
PART_03,TOTE_0632,50
PART_03,TOTE_0633,50
PART_03,TOTE_0634,50
PART_03,TOTE_0635,50
PART_03,TOTE_0636,50
PART_03,TOTE_0637,50
PART_03,TOTE_0638,50
PART_03,TOTE_0639,50
PART_03,TOTE_0640,50
PART_03,TOTE_0641,50
PART_03,TOTE_0642,50
PART_03,TOTE_0643,50
PART_03,TOTE_0644,50
PART_03,TOTE_0645,50
PART_03,TOTE_0646,50
PART_03,TOTE_0647,50
PART_03,TOTE_0648,50
PART_03,TOTE_0649,50
PART_03,TOTE_0650,50
PART_03,TOTE_0651,50
PART_03,TOTE_0652,50
PART_03,TOTE_0653,50
PART_03,TOTE_0654,50
PART_03,TOTE_0655,50
PART_03,TOTE_0656,50
PART_03,TOTE_0657,50
PART_03,TOTE_0658,50
PART_03,TOTE_0659,50
PART_03,TOTE_0660,50
PART_03,TOTE_0661,50
PART_03,TOTE_0662,50
PART_03,TOTE_0663,50
PART_03,TOTE_0664,50
PART_03,TOTE_0665,50
PART_03,TOTE_0666,50
PART_03,TOTE_0667,50
PART_03,TOTE_0668,50
PART_03,TOTE_0669,50
PART_03,TOTE_0670,50
PART_03,TOTE_0671,50
PART_03,TOTE_0672,50
PART_03,TOTE_0673,50
PART_03,TOTE_0674,50
PART_03,TOTE_0675,50
PART_03,TOTE_0676,50
PART_03,TOTE_0677,50
PART_03,TOTE_0678,50
PART_03,TOTE_0679,50
PART_03,TOTE_0680,50
PART_03,TOTE_0681,50
PART_03,TOTE_0682,50
PART_03,TOTE_0683,50
PART_03,TOTE_0684,50
PART_03,TOTE_0685,50
PART_03,TOTE_0686,50
PART_03,TOTE_0687,50
PART_03,TOTE_0688,50
PART_03,TOTE_0689,50
PART_03,TOTE_0690,50
PART_03,TOTE_0691,50
PART_03,TOTE_0692,50
PART_03,TOTE_0693,50
PART_03,TOTE_0694,50
PART_03,TOTE_0695,50
PART_03,TOTE_0696,50
PART_03,TOTE_0697,50
PART_03,TOTE_0698,50
PART_03,TOTE_0699,50
PART_03,TOTE_0700,50
PART_03,TOTE_0701,50
PART_03,TOTE_0702,50
PART_03,TOTE_0703,50
PART_03,TOTE_0704,50
PART_03,TOTE_0705,50
PART_03,TOTE_0706,50
PART_03,TOTE_0707,50
PART_03,TOTE_0708,50
PART_03,TOTE_0709,50
PART_03,TOTE_0710,50
PART_03,TOTE_0711,50
PART_03,TOTE_0712,50
PART_03,TOTE_0713,50
PART_03,TOTE_0714,50
PART_03,TOTE_0715,50
PART_03,TOTE_0716,50
PART_03,TOTE_0717,50
PART_03,TOTE_0718,50
PART_03,TOTE_0719,50
PART_03,TOTE_0720,50
PART_03,TOTE_0721,50
PART_03,TOTE_0722,50
PART_03,TOTE_0723,50
PART_03,TOTE_0724,50
PART_03,TOTE_0725,50
PART_03,TOTE_0726,50
PART_03,TOTE_0727,50
PART_03,TOTE_0728,50
PART_03,TOTE_0729,50
PART_03,TOTE_0730,50
PART_03,TOTE_0731,50
PART_03,TOTE_0732,50
PART_03,TOTE_0733,50
PART_03,TOTE_0734,50
PART_03,TOTE_0735,50
PART_03,TOTE_0736,50
PART_03,TOTE_0737,50
PART_03,TOTE_0738,50
PART_03,TOTE_0739,50
PART_03,TOTE_0740,50
PART_03,TOTE_0990,17
PART_03,TOTE_0991,30
PART_03,TOTE_0996,3
PART_04,TOTE_0252,400
PART_04,TOTE_0253,400
PART_04,TOTE_0254,400
PART_04,TOTE_0255,400
PART_04,TOTE_0256,400
PART_04,TOTE_0257,400
PART_04,TOTE_0258,400
PART_04,TOTE_0259,400
PART_04,TOTE_0260,400
PART_04,TOTE_0261,400
PART_04,TOTE_0262,400
PART_04,TOTE_0263,400
PART_04,TOTE_0264,400
PART_04,TOTE_0265,400
PART_04,TOTE_0266,400
PART_04,TOTE_0267,400
PART_04,TOTE_0268,400
PART_04,TOTE_0269,400
PART_04,TOTE_0270,400
PART_04,TOTE_0271,400
PART_04,TOTE_0272,400
PART_04,TOTE_0273,400
PART_04,TOTE_0274,400
PART_04,TOTE_0275,400
PART_04,TOTE_0276,400
PART_04,TOTE_0277,400
PART_04,TOTE_0278,400
PART_04,TOTE_0279,400
PART_04,TOTE_0280,400
PART_04,TOTE_0281,400
PART_04,TOTE_0282,400
PART_04,TOTE_0283,400
PART_04,TOTE_0284,400
PART_04,TOTE_0285,400
PART_04,TOTE_0286,400
PART_04,TOTE_0287,400
PART_04,TOTE_0288,400
PART_04,TOTE_0289,400
PART_04,TOTE_0290,400
PART_04,TOTE_0291,400
PART_04,TOTE_0292,400
PART_04,TOTE_0293,400
PART_04,TOTE_0294,400
PART_04,TOTE_0295,400
PART_04,TOTE_0296,400
PART_04,TOTE_0297,400
PART_04,TOTE_0298,400
PART_04,TOTE_0299,400
PART_04,TOTE_0300,400
PART_04,TOTE_0301,400
PART_04,TOTE_0302,400
PART_04,TOTE_0303,400
PART_04,TOTE_0304,400
PART_04,TOTE_0305,400
PART_04,TOTE_0306,400
PART_04,TOTE_0307,400
PART_04,TOTE_0308,400
PART_04,TOTE_0309,400
PART_04,TOTE_0310,400
PART_04,TOTE_0311,400
PART_04,TOTE_0312,400
PART_04,TOTE_0313,400
PART_04,TOTE_0314,400
PART_04,TOTE_0315,400
PART_04,TOTE_0316,400
PART_04,TOTE_0317,100
PART_04,TOTE_0548,100
PART_04,TOTE_0549,100
PART_04,TOTE_0550,100
PART_04,TOTE_0551,100
PART_04,TOTE_0552,100
PART_04,TOTE_0553,100
PART_04,TOTE_0554,100
PART_04,TOTE_0555,100
PART_04,TOTE_0556,100
PART_04,TOTE_0557,100
PART_04,TOTE_0558,100
PART_04,TOTE_0559,100
PART_04,TOTE_0560,100
PART_04,TOTE_0562,100
PART_04,TOTE_0564,100
PART_04,TOTE_0566,100
PART_04,TOTE_0568,100
PART_04,TOTE_0570,100
PART_04,TOTE_0572,100
PART_04,TOTE_0574,100
PART_04,TOTE_0576,100
PART_04,TOTE_0578,100
PART_04,TOTE_0580,100
PART_04,TOTE_0582,100
PART_04,TOTE_0584,100
PART_04,TOTE_0586,100
PART_04,TOTE_0588,100
PART_04,TOTE_0590,100
PART_04,TOTE_0592,100
PART_04,TOTE_0594,100
PART_04,TOTE_0596,100
PART_04,TOTE_0598,100
PART_04,TOTE_0600,100
PART_04,TOTE_0601,100
PART_04,TOTE_0602,100
PART_04,TOTE_0603,100
PART_04,TOTE_0604,100
PART_04,TOTE_0605,100
PART_04,TOTE_0606,100
PART_04,TOTE_0607,100
PART_04,TOTE_0608,100
PART_04,TOTE_0609,100
PART_04,TOTE_0610,100
PART_04,TOTE_0611,100
PART_04,TOTE_0612,100
PART_04,TOTE_0613,100
PART_04,TOTE_0614,100
PART_04,TOTE_0615,100
PART_04,TOTE_0616,100
PART_04,TOTE_0617,100
PART_04,TOTE_0618,100
PART_04,TOTE_0619,100
PART_04,TOTE_0620,100
PART_04,TOTE_0621,100
PART_04,TOTE_0622,100
PART_04,TOTE_0623,100
PART_04,TOTE_0624,100
PART_04,TOTE_0625,100
PART_04,TOTE_0626,100
PART_04,TOTE_0627,100
PART_04,TOTE_0628,100
PART_04,TOTE_0629,100
PART_04,TOTE_0630,100
PART_04,TOTE_0631,100
PART_04,TOTE_0632,100
PART_04,TOTE_0633,100
PART_04,TOTE_0634,100
PART_04,TOTE_0635,100
PART_04,TOTE_0636,100
PART_04,TOTE_0637,100
PART_04,TOTE_0638,100
PART_04,TOTE_0639,100
PART_04,TOTE_0640,100
PART_04,TOTE_0641,100
PART_04,TOTE_0642,100
PART_04,TOTE_0643,100
PART_04,TOTE_0644,100
PART_04,TOTE_0645,100
PART_04,TOTE_0646,100
PART_04,TOTE_0647,100
PART_04,TOTE_0648,100
PART_04,TOTE_0649,100
PART_04,TOTE_0650,100
PART_04,TOTE_0651,100
PART_04,TOTE_0652,100
PART_04,TOTE_0653,100
PART_04,TOTE_0654,100
PART_04,TOTE_0655,100
PART_04,TOTE_0656,100
PART_04,TOTE_0657,100
PART_04,TOTE_0658,100
PART_04,TOTE_0659,100
PART_04,TOTE_0660,100
PART_04,TOTE_0661,100
PART_04,TOTE_0663,100
PART_04,TOTE_0665,100
PART_04,TOTE_0667,100
PART_04,TOTE_0670,100
PART_04,TOTE_0673,100
PART_04,TOTE_0676,100
PART_04,TOTE_0679,100
PART_04,TOTE_0682,100
PART_04,TOTE_0685,100
PART_04,TOTE_0688,100
PART_04,TOTE_0691,100
PART_04,TOTE_0694,100
PART_04,TOTE_0697,100
PART_04,TOTE_0700,100
PART_04,TOTE_0703,100
PART_04,TOTE_0706,100
PART_04,TOTE_0709,100
PART_04,TOTE_0712,100
PART_04,TOTE_0715,100
PART_04,TOTE_0718,100
PART_04,TOTE_0721,100
PART_04,TOTE_0724,100
PART_04,TOTE_0727,100
PART_04,TOTE_0730,100
PART_04,TOTE_0733,100
PART_04,TOTE_0736,100
PART_04,TOTE_0739,100
PART_04,TOTE_0741,100
PART_04,TOTE_0742,100
PART_04,TOTE_0743,100
PART_04,TOTE_0744,100
PART_04,TOTE_0745,100
PART_04,TOTE_0746,100
PART_04,TOTE_0747,100
PART_04,TOTE_0748,100
PART_04,TOTE_0749,100
PART_04,TOTE_0750,100
PART_04,TOTE_0751,100
PART_04,TOTE_0752,100
PART_04,TOTE_0753,100
PART_04,TOTE_0754,100
PART_04,TOTE_0755,100
PART_04,TOTE_0756,100
PART_04,TOTE_0757,100
PART_04,TOTE_0758,100
PART_04,TOTE_0759,100
PART_04,TOTE_0760,100
PART_04,TOTE_0761,100
PART_04,TOTE_0762,100
PART_04,TOTE_0763,100
PART_04,TOTE_0764,100
PART_04,TOTE_0765,100
PART_04,TOTE_0766,100
PART_04,TOTE_0767,100
PART_04,TOTE_0768,100
PART_04,TOTE_0769,100
PART_04,TOTE_0770,100
PART_04,TOTE_0771,100
PART_04,TOTE_0772,100
PART_04,TOTE_0773,100
PART_04,TOTE_0774,100
PART_04,TOTE_0775,100
PART_04,TOTE_0776,100
PART_04,TOTE_0777,100
PART_04,TOTE_0778,100
PART_04,TOTE_0779,100
PART_04,TOTE_0780,100
PART_04,TOTE_0781,100
PART_04,TOTE_0782,100
PART_04,TOTE_0783,100
PART_04,TOTE_0784,100
PART_04,TOTE_0785,100
PART_04,TOTE_0786,100
PART_04,TOTE_0787,100
PART_04,TOTE_0788,100
PART_04,TOTE_0789,100
PART_04,TOTE_0790,100
PART_04,TOTE_0791,100
PART_04,TOTE_0792,100
PART_04,TOTE_0988,59
PART_04,TOTE_0991,81
PART_04,TOTE_0996,60
PART_05,TOTE_0318,90
PART_05,TOTE_0319,90
PART_05,TOTE_0320,90
PART_05,TOTE_0321,90
PART_05,TOTE_0322,90
PART_05,TOTE_0323,90
PART_05,TOTE_0324,90
PART_05,TOTE_0325,90
PART_05,TOTE_0326,90
PART_05,TOTE_0327,90
PART_05,TOTE_0328,90
PART_05,TOTE_0329,90
PART_05,TOTE_0330,90
PART_05,TOTE_0331,90
PART_05,TOTE_0332,90
PART_05,TOTE_0333,90
PART_05,TOTE_0334,90
PART_05,TOTE_0335,90
PART_05,TOTE_0336,90
PART_05,TOTE_0337,90
PART_05,TOTE_0338,90
PART_05,TOTE_0339,90
PART_05,TOTE_0340,90
PART_05,TOTE_0341,90
PART_05,TOTE_0342,90
PART_05,TOTE_0343,90
PART_05,TOTE_0344,90
PART_05,TOTE_0345,90
PART_05,TOTE_0346,90
PART_05,TOTE_0347,90
PART_05,TOTE_0348,90
PART_05,TOTE_0349,90
PART_05,TOTE_0350,90
PART_05,TOTE_0351,90
PART_05,TOTE_0352,90
PART_05,TOTE_0353,90
PART_05,TOTE_0354,90
PART_05,TOTE_0355,90
PART_05,TOTE_0356,90
PART_05,TOTE_0357,90
PART_05,TOTE_0358,90
PART_05,TOTE_0359,90
PART_05,TOTE_0360,90
PART_05,TOTE_0361,90
PART_05,TOTE_0362,90
PART_05,TOTE_0363,90
PART_05,TOTE_0364,90
PART_05,TOTE_0365,90
PART_05,TOTE_0366,90
PART_05,TOTE_0367,90
PART_05,TOTE_0368,90
PART_05,TOTE_0369,90
PART_05,TOTE_0370,90
PART_05,TOTE_0371,90
PART_05,TOTE_0372,90
PART_05,TOTE_0373,90
PART_05,TOTE_0374,90
PART_05,TOTE_0375,90
PART_05,TOTE_0376,90
PART_05,TOTE_0377,90
PART_05,TOTE_0378,90
PART_05,TOTE_0379,90
PART_05,TOTE_0380,90
PART_05,TOTE_0381,90
PART_05,TOTE_0382,90
PART_05,TOTE_0383,90
PART_05,TOTE_0384,90
PART_05,TOTE_0385,90
PART_05,TOTE_0386,90
PART_05,TOTE_0387,90
PART_05,TOTE_0388,90
PART_05,TOTE_0389,90
PART_05,TOTE_0390,90
PART_05,TOTE_0391,90
PART_05,TOTE_0392,90
PART_05,TOTE_0393,90
PART_05,TOTE_0394,90
PART_05,TOTE_0395,90
PART_05,TOTE_0396,90
PART_05,TOTE_0397,90
PART_05,TOTE_0398,90
PART_05,TOTE_0399,90
PART_05,TOTE_0400,90
PART_05,TOTE_0401,90
PART_05,TOTE_0402,90
PART_05,TOTE_0403,90
PART_05,TOTE_0404,90
PART_05,TOTE_0405,90
PART_05,TOTE_0406,90
PART_05,TOTE_0407,90
PART_05,TOTE_0408,90
PART_05,TOTE_0409,90
PART_05,TOTE_0410,90
PART_05,TOTE_0411,90
PART_05,TOTE_0412,90
PART_05,TOTE_0413,90
PART_05,TOTE_0414,90
PART_05,TOTE_0415,90
PART_05,TOTE_0416,90
PART_05,TOTE_0417,90
PART_05,TOTE_0418,90
PART_05,TOTE_0419,90
PART_05,TOTE_0420,90
PART_05,TOTE_0421,90
PART_05,TOTE_0422,90
PART_05,TOTE_0423,90
PART_05,TOTE_0424,90
PART_05,TOTE_0425,90
PART_05,TOTE_0426,90
PART_05,TOTE_0427,90
PART_05,TOTE_0428,90
PART_05,TOTE_0429,90
PART_05,TOTE_0430,90
PART_05,TOTE_0431,90
PART_05,TOTE_0432,90
PART_05,TOTE_0433,90
PART_05,TOTE_0434,90
PART_05,TOTE_0435,90
PART_05,TOTE_0436,90
PART_05,TOTE_0437,90
PART_05,TOTE_0438,90
PART_05,TOTE_0439,90
PART_05,TOTE_0440,90
PART_05,TOTE_0441,90
PART_05,TOTE_0442,90
PART_05,TOTE_0443,90
PART_05,TOTE_0444,90
PART_05,TOTE_0445,90
PART_05,TOTE_0446,90
PART_05,TOTE_0447,90
PART_05,TOTE_0448,90
PART_05,TOTE_0449,90
PART_05,TOTE_0450,90
PART_05,TOTE_0451,90
PART_05,TOTE_0452,90
PART_05,TOTE_0453,90
PART_05,TOTE_0548,15
PART_05,TOTE_0549,15
PART_05,TOTE_0550,15
PART_05,TOTE_0551,15
PART_05,TOTE_0552,15
PART_05,TOTE_0553,15
PART_05,TOTE_0554,15
PART_05,TOTE_0555,15
PART_05,TOTE_0556,15
PART_05,TOTE_0557,15
PART_05,TOTE_0558,15
PART_05,TOTE_0559,15
PART_05,TOTE_0560,15
PART_05,TOTE_0561,15
PART_05,TOTE_0562,15
PART_05,TOTE_0563,15
PART_05,TOTE_0564,15
PART_05,TOTE_0565,15
PART_05,TOTE_0566,15
PART_05,TOTE_0567,15
PART_05,TOTE_0568,15
PART_05,TOTE_0569,15
PART_05,TOTE_0570,15
PART_05,TOTE_0571,15
PART_05,TOTE_0572,15
PART_05,TOTE_0573,15
PART_05,TOTE_0574,15
PART_05,TOTE_0575,15
PART_05,TOTE_0576,15
PART_05,TOTE_0577,15
PART_05,TOTE_0578,15
PART_05,TOTE_0579,15
PART_05,TOTE_0580,15
PART_05,TOTE_0581,15
PART_05,TOTE_0582,15
PART_05,TOTE_0583,15
PART_05,TOTE_0584,15
PART_05,TOTE_0585,15
PART_05,TOTE_0586,15
PART_05,TOTE_0587,15
PART_05,TOTE_0588,15
PART_05,TOTE_0589,15
PART_05,TOTE_0590,15
PART_05,TOTE_0591,15
PART_05,TOTE_0592,15
PART_05,TOTE_0593,15
PART_05,TOTE_0594,15
PART_05,TOTE_0595,15
PART_05,TOTE_0596,15
PART_05,TOTE_0597,15
PART_05,TOTE_0598,15
PART_05,TOTE_0599,15
PART_05,TOTE_0600,15
PART_05,TOTE_0601,15
PART_05,TOTE_0602,15
PART_05,TOTE_0603,15
PART_05,TOTE_0604,15
PART_05,TOTE_0605,15
PART_05,TOTE_0606,15
PART_05,TOTE_0607,15
PART_05,TOTE_0608,15
PART_05,TOTE_0609,15
PART_05,TOTE_0610,15
PART_05,TOTE_0611,15
PART_05,TOTE_0612,15
PART_05,TOTE_0613,15
PART_05,TOTE_0614,15
PART_05,TOTE_0615,15
PART_05,TOTE_0616,15
PART_05,TOTE_0617,15
PART_05,TOTE_0618,15
PART_05,TOTE_0619,15
PART_05,TOTE_0620,15
PART_05,TOTE_0621,15
PART_05,TOTE_0622,15
PART_05,TOTE_0623,15
PART_05,TOTE_0624,15
PART_05,TOTE_0625,15
PART_05,TOTE_0626,15
PART_05,TOTE_0627,15
PART_05,TOTE_0628,15
PART_05,TOTE_0629,15
PART_05,TOTE_0630,15
PART_05,TOTE_0631,15
PART_05,TOTE_0632,15
PART_05,TOTE_0633,15
PART_05,TOTE_0634,15
PART_05,TOTE_0635,15
PART_05,TOTE_0636,15
PART_05,TOTE_0637,15
PART_05,TOTE_0638,15
PART_05,TOTE_0639,15
PART_05,TOTE_0640,15
PART_05,TOTE_0641,15
PART_05,TOTE_0642,15
PART_05,TOTE_0643,15
PART_05,TOTE_0644,15
PART_05,TOTE_0645,15
PART_05,TOTE_0646,15
PART_05,TOTE_0647,15
PART_05,TOTE_0648,15
PART_05,TOTE_0649,15
PART_05,TOTE_0650,15
PART_05,TOTE_0651,15
PART_05,TOTE_0652,15
PART_05,TOTE_0653,15
PART_05,TOTE_0654,15
PART_05,TOTE_0655,15
PART_05,TOTE_0656,15
PART_05,TOTE_0657,15
PART_05,TOTE_0658,15
PART_05,TOTE_0659,15
PART_05,TOTE_0660,15
PART_05,TOTE_0661,15
PART_05,TOTE_0662,15
PART_05,TOTE_0663,15
PART_05,TOTE_0664,15
PART_05,TOTE_0665,15
PART_05,TOTE_0666,15
PART_05,TOTE_0667,15
PART_05,TOTE_0668,15
PART_05,TOTE_0669,15
PART_05,TOTE_0670,15
PART_05,TOTE_0671,15
PART_05,TOTE_0672,15
PART_05,TOTE_0673,15
PART_05,TOTE_0674,15
PART_05,TOTE_0675,15
PART_05,TOTE_0676,15
PART_05,TOTE_0677,15
PART_05,TOTE_0678,15
PART_05,TOTE_0679,15
PART_05,TOTE_0680,15
PART_05,TOTE_0681,15
PART_05,TOTE_0682,15
PART_05,TOTE_0683,15
PART_05,TOTE_0684,15
PART_05,TOTE_0685,15
PART_05,TOTE_0686,15
PART_05,TOTE_0687,15
PART_05,TOTE_0688,15
PART_05,TOTE_0689,15
PART_05,TOTE_0690,15
PART_05,TOTE_0691,15
PART_05,TOTE_0692,15
PART_05,TOTE_0693,15
PART_05,TOTE_0694,15
PART_05,TOTE_0695,15
PART_05,TOTE_0696,15
PART_05,TOTE_0697,15
PART_05,TOTE_0698,15
PART_05,TOTE_0699,15
PART_05,TOTE_0700,15
PART_05,TOTE_0701,15
PART_05,TOTE_0702,15
PART_05,TOTE_0703,15
PART_05,TOTE_0704,15
PART_05,TOTE_0705,15
PART_05,TOTE_0706,15
PART_05,TOTE_0707,15
PART_05,TOTE_0708,15
PART_05,TOTE_0709,15
PART_05,TOTE_0710,15
PART_05,TOTE_0711,15
PART_05,TOTE_0712,15
PART_05,TOTE_0713,15
PART_05,TOTE_0714,15
PART_05,TOTE_0715,15
PART_05,TOTE_0716,15
PART_05,TOTE_0717,15
PART_05,TOTE_0718,15
PART_05,TOTE_0719,15
PART_05,TOTE_0720,15
PART_05,TOTE_0721,15
PART_05,TOTE_0722,15
PART_05,TOTE_0723,15
PART_05,TOTE_0724,15
PART_05,TOTE_0725,15
PART_05,TOTE_0726,15
PART_05,TOTE_0727,15
PART_05,TOTE_0728,15
PART_05,TOTE_0729,15
PART_05,TOTE_0730,15
PART_05,TOTE_0731,15
PART_05,TOTE_0732,15
PART_05,TOTE_0733,15
PART_05,TOTE_0734,15
PART_05,TOTE_0735,15
PART_05,TOTE_0736,15
PART_05,TOTE_0737,15
PART_05,TOTE_0738,15
PART_05,TOTE_0739,15
PART_05,TOTE_0740,15
PART_05,TOTE_0741,15
PART_05,TOTE_0742,15
PART_05,TOTE_0743,15
PART_05,TOTE_0744,15
PART_05,TOTE_0745,15
PART_05,TOTE_0746,15
PART_05,TOTE_0747,15
PART_05,TOTE_0748,15
PART_05,TOTE_0749,15
PART_05,TOTE_0750,15
PART_05,TOTE_0751,15
PART_05,TOTE_0752,15
PART_05,TOTE_0753,15
PART_05,TOTE_0754,15
PART_05,TOTE_0755,15
PART_05,TOTE_0756,15
PART_05,TOTE_0757,15
PART_05,TOTE_0758,15
PART_05,TOTE_0759,15
PART_05,TOTE_0760,15
PART_05,TOTE_0761,15
PART_05,TOTE_0762,15
PART_05,TOTE_0763,15
PART_05,TOTE_0764,15
PART_05,TOTE_0765,15
PART_05,TOTE_0766,15
PART_05,TOTE_0767,15
PART_05,TOTE_0768,15
PART_05,TOTE_0769,15
PART_05,TOTE_0770,15
PART_05,TOTE_0771,15
PART_05,TOTE_0772,15
PART_05,TOTE_0773,15
PART_05,TOTE_0774,15
PART_05,TOTE_0775,15
PART_05,TOTE_0776,15
PART_05,TOTE_0777,15
PART_05,TOTE_0778,15
PART_05,TOTE_0779,15
PART_05,TOTE_0780,15
PART_05,TOTE_0781,15
PART_05,TOTE_0782,15
PART_05,TOTE_0783,15
PART_05,TOTE_0784,15
PART_05,TOTE_0785,15
PART_05,TOTE_0786,15
PART_05,TOTE_0787,15
PART_05,TOTE_0788,15
PART_05,TOTE_0789,15
PART_05,TOTE_0790,15
PART_05,TOTE_0791,15
PART_05,TOTE_0792,15
PART_05,TOTE_0793,15
PART_05,TOTE_0794,15
PART_05,TOTE_0795,15
PART_05,TOTE_0796,15
PART_05,TOTE_0797,15
PART_05,TOTE_0798,15
PART_05,TOTE_0799,15
PART_05,TOTE_0800,15
PART_05,TOTE_0801,15
PART_05,TOTE_0802,15
PART_05,TOTE_0803,15
PART_05,TOTE_0804,15
PART_05,TOTE_0805,15
PART_05,TOTE_0806,15
PART_05,TOTE_0807,15
PART_05,TOTE_0808,15
PART_05,TOTE_0809,15
PART_05,TOTE_0810,15
PART_05,TOTE_0811,15
PART_05,TOTE_0812,15
PART_05,TOTE_0813,15
PART_05,TOTE_0814,15
PART_05,TOTE_0815,15
PART_05,TOTE_0816,15
PART_05,TOTE_0817,15
PART_05,TOTE_0818,15
PART_05,TOTE_0819,15
PART_05,TOTE_0820,15
PART_05,TOTE_0821,15
PART_05,TOTE_0822,15
PART_05,TOTE_0823,15
PART_05,TOTE_0824,15
PART_05,TOTE_0825,15
PART_05,TOTE_0826,15
PART_05,TOTE_0827,15
PART_05,TOTE_0828,15
PART_05,TOTE_0829,15
PART_05,TOTE_0830,15
PART_05,TOTE_0831,15
PART_05,TOTE_0832,15
PART_05,TOTE_0833,15
PART_05,TOTE_0834,15
PART_05,TOTE_0835,15
PART_05,TOTE_0836,15
PART_05,TOTE_0837,15
PART_05,TOTE_0838,15
PART_05,TOTE_0839,15
PART_05,TOTE_0840,15
PART_05,TOTE_0841,15
PART_05,TOTE_0842,15
PART_05,TOTE_0843,15
PART_05,TOTE_0844,15
PART_05,TOTE_0845,15
PART_05,TOTE_0846,15
PART_05,TOTE_0847,15
PART_05,TOTE_0848,15
PART_05,TOTE_0849,15
PART_05,TOTE_0850,15
PART_05,TOTE_0851,15
PART_05,TOTE_0852,15
PART_05,TOTE_0853,15
PART_05,TOTE_0854,15
PART_05,TOTE_0855,15
PART_05,TOTE_0856,15
PART_05,TOTE_0857,15
PART_05,TOTE_0858,15
PART_05,TOTE_0859,15
PART_05,TOTE_0860,15
PART_05,TOTE_0861,15
PART_05,TOTE_0862,15
PART_05,TOTE_0863,15
PART_05,TOTE_0864,15
PART_05,TOTE_0865,15
PART_05,TOTE_0866,15
PART_05,TOTE_0867,15
PART_05,TOTE_0868,15
PART_05,TOTE_0869,15
PART_05,TOTE_0870,15
PART_05,TOTE_0871,15
PART_05,TOTE_0872,15
PART_05,TOTE_0873,15
PART_05,TOTE_0874,15
PART_05,TOTE_0875,15
PART_05,TOTE_0876,15
PART_05,TOTE_0877,15
PART_05,TOTE_0878,15
PART_05,TOTE_0879,15
PART_05,TOTE_0880,15
PART_05,TOTE_0881,15
PART_05,TOTE_0882,15
PART_05,TOTE_0883,15
PART_05,TOTE_0884,15
PART_05,TOTE_0885,15
PART_05,TOTE_0886,15
PART_05,TOTE_0887,15
PART_05,TOTE_0888,15
PART_05,TOTE_0889,15
PART_05,TOTE_0890,15
PART_05,TOTE_0891,15
PART_05,TOTE_0892,15
PART_05,TOTE_0893,15
PART_05,TOTE_0894,15
PART_05,TOTE_0895,15
PART_05,TOTE_0896,15
PART_05,TOTE_0897,15
PART_05,TOTE_0898,15
PART_05,TOTE_0899,15
PART_05,TOTE_0900,15
PART_05,TOTE_0901,15
PART_05,TOTE_0902,15
PART_05,TOTE_0903,15
PART_05,TOTE_0904,15
PART_05,TOTE_0905,15
PART_05,TOTE_0906,15
PART_05,TOTE_0907,15
PART_05,TOTE_0908,15
PART_05,TOTE_0909,15
PART_05,TOTE_0910,15
PART_05,TOTE_0911,15
PART_05,TOTE_0912,15
PART_05,TOTE_0913,15
PART_05,TOTE_0914,15
PART_05,TOTE_0915,15
PART_05,TOTE_0916,15
PART_05,TOTE_0917,15
PART_05,TOTE_0918,15
PART_05,TOTE_0919,15
PART_05,TOTE_0920,15
PART_05,TOTE_0921,15
PART_05,TOTE_0922,15
PART_05,TOTE_0923,15
PART_05,TOTE_0924,15
PART_05,TOTE_0925,15
PART_05,TOTE_0926,15
PART_05,TOTE_0927,15
PART_05,TOTE_0928,15
PART_05,TOTE_0929,15
PART_05,TOTE_0930,15
PART_05,TOTE_0931,15
PART_05,TOTE_0932,15
PART_05,TOTE_0933,15
PART_05,TOTE_0934,15
